,institution_name,univ_address,city,state,zipcode,chief_name,chief_title,website_url,admin_url,financial_url,app_url,county,longitude,latitude,
,San Diego City College,1313 Park Boulevard,San Diego,CA,92101-4787,Terrence Burgess,President,http://www.sdcity.edu/,http://www.sdcity.edu/admissions/default.asp,http://www.sdcity.edu/studentresources/financialaid/default.asp,http://studentweb.sdccd.edu/,San Diego County,-117.153637,32.718932,
,Golf Academy of America-Carlsbad,"1950 Camino Vida Roble, Ste. 125",Carlsbad,CA,92008,Chris Hunkler,President,http://www.golfacademy.edu,,,,San Diego County,-117.284004,33.122098,
,San Diego Mesa College,7250 Mesa College Dr,San Diego,CA,92111-4998,Elizabeth Armstrong,Interim President,http://www.sdmesa.edu/,http://www.sdmesa.edu/admissions/index.cfm,http://www.sdmesa.edu/financial-aid/index.cfm,http://studentweb.sdccd.edu,San Diego County,-117.17378,32.804711,
,San Diego Miramar College,10440 Black Mountain Rd,San Diego,CA,92126-2999,Patricia Hsieh,President,http://www.sdmiramar.edu/,http://www.sdmiramar.edu/root/stu_svcs/admissions/six_easy_steps.asp,http://www.sdmiramar.edu/root/stu_svcs/financial/fin_aid_office.asp,http://studentweb.sdccd.edu/,San Diego County,-117.124199,32.910064,
,San Diego State University,5500 Campanile Dr,San Diego,CA,92182,Stephen L. Weber,President,http://www.sdsu.edu,,,,San Diego County,-117.072101,32.774567,
,University of San Diego,5998 Alcala Park,San Diego,CA,92110-2492,"Mary E. Lyons, Ph.D.",President,http://www.sandiego.edu,http://www.sandiego.edu/admissions/,http://www.sandiego.edu/financial_aid/,http://www.sandiego.edu/admissions/undergraduate/apply/application.php,San Diego County,-117.190524,32.770637,
,San Francisco Art Institute,800 Chestnut St,San Francisco,CA,94133-2299,Roy Eisenhardt,Interim President,http://www.sfai.edu,http://www.sfai.edu/Section.aspx?sectionID=1,http://www.sfai.edu/page.aspx?page=69&navID=13&sectionID=1,,San Francisco County,-122.417098,37.80329,
,San Francisco Conservatory of Music,50 Oak Street,San Francisco,CA,94102-6011,Colin Murdoch,President,http://www.sfcm.edu,,,,San Francisco County,-122.42021,37.775306,
,San Francisco State University,1600 Holloway Ave,San Francisco,CA,94132,Robert A. Corrigan,President,http://www.sfsu.edu,http://www.sfsu.edu/future/appcentral/appcentral.html,http://www.sfsu.edu/~finaid/,http://www.csumentor.edu/AdmissionApp/,San Francisco County,-122.476427,37.720892,
,San Francisco Theological Seminary,105 Seminary Road,San Anselmo,CA,94960-0000,Laird Stuart,President,http://WWW.SFTS.EDU,http://www.sfts.edu,http://www.sfts.edu,,Marin County,-122.564274,37.969664,
,University of San Francisco,2130 Fulton St,San Francisco,CA,94117-1080,"Stephen A Privett, S.J.",President,http://www.usfca.edu/,http://www.usfca.edu/admission/,http://www.usfca.edu/financialaid/apply/,http://www.usfca.edu/applyusf/,San Francisco County,-122.449724,37.775397,
,San Joaquin College of Law,901 Fifth St,Clovis,CA,93612-1312,Janice L Pearson,Dean,http://www.sjcl.edu,,,,Fresno County,-119.697782,36.824021,
,San Joaquin Delta College,5151 Pacific Ave,Stockton,CA,95207,Susan Cota,Interim Superintendent /President,http://www.deltacollege.edu,http://www.deltacollege.edu/dept/ar/admissions/admissions.html,http://www.deltacollege.edu/dept/finaid/,http://www.cccapply.org/Applications/California_Community_College/apply/San_Joaquin_Delta_College.html,San Joaquin County,-121.314855,37.996622,
,San Joaquin Valley College-Visalia,8400 W Mineral King Ave,Visalia,CA,93291-9283,Mark A Perry,President,http://www.sjvc.edu,,,,Tulare County,-119.384875,36.32751,
,San Joaquin Valley College-Bakersfield,201 New Stine Rd,Bakersfield,CA,93309,Mark A Perry,President,http://www.sjvc.edu,,,,Kern County,-119.061299,35.352789,
,William Jessup University,333 Sunset Blvd.,Rocklin,CA,95765-3707,Rhonda Capron,Vice President for Academic Affairs,http://WWW.JESSUP.EDU,http://www.jessup.edu/undergrad/,http://www.jessup.edu/financial-aid,https://www.jessup.edu/undergrad/user/register,Placer County,-121.297352,38.817222,
,San Jose-Evergreen Community College District,4750 San Felipe Rd,San Jose,CA,95135-1599,Rita M. Cepeda,Chancellor,http://www.sjeccd.edu,,,,Santa Clara County,-121.772184,37.300353,
,San Jose City College,2100 Moorpark Ave,San Jose,CA,95128-2798,Dr. Doug Treadway,Interim President,http://www.sjcc.edu,,http://www.sjcc.edu/Reg/faid/faid.html,http://cccapply.org/Applications/California_Community_College/apply/San_Jose_City_college.html,Santa Clara County,-121.929842,37.316253,
,San Jose State University,1 Washington Sq,San Jose,CA,95192-0001,Don Kassing,Acting President,http://www.sjsu.edu,,,,Santa Clara County,-121.88057,37.33437,
,San Mateo County Community College District Office,3401 CSM Drive,San Mateo,CA,94402,Ron Galatolo,Chancellor/Superintendent,http://www.smccd.edu,,,,San Mateo County,-122.338097,37.530824,
,College of San Mateo,1700 W Hillsdale Blvd,San Mateo,CA,94402-3784,Michael Claire,President,http://www.collegeofsanmateo.edu,http://collegeofsanmateo.edu/admissions/,http://www.collegeofsanmateo.edu/finaid/,http://collegeofsanmateo.edu/admissions/apply.asp,San Mateo County,-122.333426,37.53174,
,Santa Barbara Business College-Bakersfield,5300 California Avenue,Bakersfield,CA,93309,Corey Doxey,Campus Director,http://sbbcollege.edu,,,,Kern County,-119.060963,35.359539,
,Westwood College-Los Angeles,3250 Wilshire Blvd Ste 400,Los Angeles,CA,90010,DeWayne Johnson,Campus President,http://www.westwood.edu,,,,Los Angeles County,-118.293287,34.06178,
,Santa Barbara Business College-Santa Maria,303 E Plaza Dr Ste 1,Santa Maria,CA,93454,Matthew Johnston,President,http://sbbcollege.edu,,,,Santa Barbara County,-120.433386,34.937386,
,Santa Barbara City College,721 Cliff Drive,Santa Barbara,CA,93109-2394,Dr. Andreea Serban,Superintendent President,http://www.sbcc.edu,http://www.sbcc.edu/admissions/,http://www.sbcc.edu/financialaid/,http://www.cccapply.org/applications/CCCApply/apply/Santa_Barbara_City_College.html,Santa Barbara County,-119.69877,34.407499,
,Santa Clara University,500 El Camino Real,Santa Clara,CA,95053,"Michael Engh, S.J.",President,http://www.scu.edu,,,,Santa Clara County,-121.937369,37.351935,
,Santa Monica College,1900 Pico Blvd,Santa Monica,CA,90405-1628,Chui L. Tsang,Superintendent/President,http://www.smc.edu,http://www.smc.edu/admissions.html,http://www.smc.edu/financialaid/,,Los Angeles County,-118.470444,34.018918,
,Santa Rosa Junior College,1501 Mendocino Avenue,Santa Rosa,CA,95401-4395,"Robert F. Agrella, Ed.D.",Superintendent/President,http://www.santarosa.edu,http://www.santarosa.edu/app/admissions/,http://www.santarosa.edu/app/paying-for-college/financial_aid_office/,https://secure.cccapply.org/applications/CCCApply/apply/Santa_Rosa_Junior_College.html,Sonoma County,-122.717352,38.455213,
,Saybrook University,747 Front Street,San Francisco,CA,94111-1920,Mark Schulman,President,http://www.saybrook.edu,,,,San Francisco County,-122.399859,37.798242,
,Scripps College,1030 North Columbia Avenue,Claremont,CA,91711-3905,Lori Bettison-Varga,President,http://www.scrippscollege.edu,http://www.scrippscollege.edu/admission/index.php,http://www.scrippscollege.edu/financial-aid/index.php,https://www.commonapp.org/CommonApp/default.aspx,Los Angeles County,-117.711455,34.103726,
,Wyotech-Fremont,200 Whitney Place,Fremont,CA,94539,Joe Pappaly,President,http://www.wyotech.edu/campus/fremont,,,,Alameda County,-121.919296,37.469785,
,College of the Sequoias,915 S Mooney Blvd,Visalia,CA,93277-2214,"William Scroggins, PhD",Superintendent/President,http://cos.edu,http://www.cos.edu/view_page.asp?nodeid=2823&parentid=2864&moduleid=1,http://www.cos.edu/view_page.asp?nodeid=1578&parentid=1576&moduleid=5,http://www.cccapply.org/applications/CCCApply/apply/College_of_the_Sequoias.html,Tulare County,-119.314166,36.322965,
,Shasta Bible College and Graduate School,2951 Goodwater Ave.,Redding,CA,96002,David  R. Nicholas,President,http://www.shasta.edu,http://www.shasta.edu/mainpage.php?pid=15,http://www.shasta.edu/mainpage.php?pid=19,,Shasta County,-122.314873,40.564577,
,Shasta College,11555 Old Oregon Trail,Redding,CA,96003,Gary Lewis,Superintendent/President,http://www.shastacollege.edu,http://www.shastacollege.edu/admissions,http://www.shastacollege.edu/financialaid,http://www.cccapply.org/applications/CCCApply/apply/Shasta_College.html,Shasta County,-122.331719,40.650137,
,Sierra College,5000 Rocklin Road,Rocklin,CA,95677-3397,Leo Chavez,Superintendent/President,http://www.sierracollege.edu,http://www.sierracollege.edu/ApplyRegister/index.html,http://www.sierracollege.edu/StudentServices/financialServ/index.html,http://www.sierracollege.edu/ApplyRegister/admissionsRecords/first.html,Placer County,-121.209572,38.788536,
,Sierra College of Beauty,1340 W 18th St,Merced,CA,95340,Burna Burnthorne,Owner,,,,,Merced County,-120.495472,37.307029,
,Sierra Valley Business College,4747 N First St Bldg D,Fresno,CA,93726,Donald Goodpaster,Director,http://www.sierravalleycollege.edu,,,,Fresno County,-119.77294,36.80411,
,Trinity Law School,2200 N Grand Ave,Santa Ana,CA,92705,Myron Steeves,Dean,http://www.tiu.edu/law,http://www.tiu.edu/law/admissions/,http://www.tiu.edu/law/financialaid/,https://www.formrouter.net/forms@TIU/lawapp.pdf,Orange County,-117.851516,33.766057,
,Simpson University,2211 College View Drive,Redding,CA,96003-8606,Dr. Larry J McKinney,President,http://www.simpsonu.edu,http://www.simpsonu.edu/admissions,http://www.simpsonu.edu/sfs,http://www.simpsonu.edu/apply,Shasta County,-122.329525,40.618035,
,College of the Siskiyous,800 College Ave,Weed,CA,96094-2899,"Randall Lawrence, Ed.D.",Superintendent President,http://www.siskiyous.edu,http://www.siskiyous.edu/registration.htm,http://www.siskiyous.edu/financialaid/,,Siskiyou County,-122.392296,41.414169,
,Charles A. Jones Career and Education Center,5451 Lemon Hill Ave,Sacramento,CA,95824-1529,Brant Choate,Director II,http://www.scusd.edu,http://www.caj.edu,http://www.caj.edu,,Sacramento County,-121.440938,38.515813,
,Skyline College,3300 College Dr,San Bruno,CA,94066-1698,Victoria Morrow,President,http://skylinecollege.edu,http://www.skylinecollege.edu/general/admissions/transcripts.html,http://www.skylinecollege.edu/general/finaid/index.html,http://cccapply.org/Applications/California_Community_College/apply/Skyline_College.html,San Mateo County,-122.46005,37.632498,
,San Bernardino Valley College,701 South Mount Vernon Avenue,San Bernardino,CA,92410-2798,Debra Daniels,President,http://www.valleycollege.edu,http://www.valleycollege.edu/Admissions/index.php,http://www.valleycollege.edu/Financial_Aid/index.php,http://www.valleycollege.edu/Admissions/apply_and_register.php,San Bernardino County,-117.313769,34.08874,
,Saint Marys College of California,1928 Saint Marys Road,Moraga,CA,94556,Ronald Gallagher,President,http://www.stmarys-ca.edu,http://www.stmarys-ca.edu/admissions-and-aid/undergraduate-admissions/index.html,http://www.stmarys-ca.edu/admissions-and-aid/financial-aid/undergraduate/,http://www.smcadmit.com,Contra Costa County,-122.109035,37.847304,
,Solano Community College,4000 Suisun Valley Rd,Fairfield,CA,94534-3197,"Jowel C. Laguerre, Ph.D.",Superintendent- President,http://www.solano.edu,http://www.solano.edu/oar,http://www.solano.edu/financial_aid/index.html,http://www.cccapply.org/applications/CCCApply/apply/Solano_Community_College.html,Solano County,-122.126013,38.234873,
,Sonoma State University,1801 E Cotati Ave,Rohnert Park,CA,94928-3609,Ruben Arminana,President,http://www.sonoma.edu,http://www.sonoma.edu/ar/,http://www.sonoma.edu/finaid/,http://www.sonoma.edu/ar/registration/online_services.shtml,Sonoma County,-122.673092,38.336239,
,Pinnacle College,"1000 South Fremont Avenue, Bldg A-11, Ste 11010",Alhambra,CA,91803,Saleh Younis,Chief Operating Officer,http://www.pinnaclecollege.edu,,,,Los Angeles County,-118.151857,34.081778,
,South Baylo University,1126 N Brookhurst St,Anaheim,CA,92801-1701,Jason Shin,President/CEO,http://WWW.SOUTHBAYLO.EDU,,,,Orange County,-117.959077,33.848254,
,South Coast College,2011 W. Chapman Avenue,Orange,CA,92868-2616,Jean Gonzalez,President,http://SOUTHCOASTCOLLEGE.COM,,,,Orange County,-117.874109,33.787946,
,Vanguard University of Southern California,55 Fair Dr,Costa Mesa,CA,92626,Carol Taylor,President,http://www.vanguard.edu,http://www.vanguard.edu/admissions,http://www.vanguard.edu/financialaid,http://www.vanguard.edu/admissions/application/,Orange County,-117.902791,33.663869,
,Concorde Career College-Garden Grove,"12951 Euclid Street, Suite 101",Garden Grove,CA,92840-9201,Chris Becker,Campus President,http://www.concorde.edu,http://www.concorde.edu/,http://www.concorde.edu/,http://www.concorde.edu/,Orange County,-117.938012,33.774687,
,Southwestern College,900 Otay Lakes Rd,Chula Vista,CA,91910-7299,Raj K. Chopra,Superintendent/President,http://www.swccd.edu,http://www.swccd.edu/2ndLevel/index.asp?L1=5,http://www.swccd.edu/2ndLevel/index.asp?L1=15,http://www.swccd.edu/3rdLevel/index.asp?L2=77,San Diego County,-116.994233,32.642043,
,St John's Seminary,5012 Seminary Rd,Camarillo,CA,93012-2500,"Msgr. Craig A. Cox, J.C.D.",Rector /President,http://www.stjohnsem.edu,,,,Ventura County,-119.006303,34.244307,
,Starr King School for Ministry,2441 Le Conte AVE,Berkeley,CA,94709-1209,Rebecca Parker,President,http://www.sksm.edu,,,,Alameda County,-122.261763,37.87679,
,State Center Community College District,1525 E. Weldon Avenue,Fresno,CA,93704,Dr. Debra G. Blue,Chancellor,http://www.scccd.edu,,,http://www.scccd.edu/redirect.aspx?url=http%3a%2f%2fwww.cccapply.org%2fApplications%2fCalifornia_Community_College%2fapply%2fState_Center_CCD.html,Fresno County,-119.792652,36.768629,
,Southern California College of Optometry,2575 Yorba Linda Blvd,Fullerton,CA,92831-1699,Kevin L Alexander,President,http://www.scco.edu,http://scco.edu,http://scco.edu,http://scco.edu,Orange County,-117.887088,33.888929,
,Southern California Institute of Architecture,960 E. 3rd Street,Los Angeles,CA,90013-1822,Lisa A. Russo,Chief of Staff,http://www.sciarc.edu,http://www.sciarc.edu,http://www.sciarc.edu,http://www.sciarc.edu,Los Angeles County,-118.233621,34.045951,
,University of Southern California,University Park,Los Angeles,CA,90089,C.L. Max Nikias,President,http://www.usc.edu/,http://www.usc.edu/admission/,http://www.usc.edu/admission/fa/,http://www.usc.edu/admission/undergraduate/apply/index.html,Los Angeles County,-118.28575,34.02181,
,Southwestern Law School,3050 Wilshire Boulevard,Los Angeles,CA,90010-1106,Bryant Garth,Dean,http://www.swlaw.edu,http://www.swlaw.edu/studentservices/jdadmin,http://www.swlaw.edu/studentservices/finaid,http://www.swlaw.edu/studentservices/jdadmin/applyonline,Los Angeles County,-118.288481,34.061761,
,Taft College,29 Emmons Park Drive,Taft,CA,93268,William Duncan,Superintendent-President,http://www.taftcollege.edu,http://web.taftcollege.edu/administration/admissions.shtml,http://web.taftcollege.edu/student_services/financial_aid.shtml,http://web.taftcollege.edu/administration/apply_and_register.shtml,Kern County,-119.45856,35.149433,
,Claremont School of Theology,1325 N College Ave,Claremont,CA,91711-3199,Jerry D. Campbell,President,http://www.cst.edu,http://www.cst.edu,http://www.cst.edu,http://www.cst.edu,Los Angeles County,-117.714984,34.108502,
,Thomas Aquinas College,10000 N Ojai Rd,Santa Paula,CA,93060,Peter L. DeLuca,President,http://www.thomasaquinas.edu,http://thomasaquinas.edu/admission,http://thomasaquinas.edu/financialaid,http://thomasaquinas.edu/admission/application.htm,Ventura County,-119.08668,34.4291,
,Marinello Schools of Beauty-Lake Forest,23635 El Toro Road Suite K,Lake Forest,CA,92630,Dr. Nagui Elyas,President,http://www.marinello.com,,,,Orange County,-117.70316,33.618504,
,Epic Bible College,5225 Hillsdale at Madison,Sacramento,CA,95842,Ronald W Harden,President,http://EPIC.edu,http://www.tlbc.edu,http://www.tlbc.edu,http://www.tlbc.edu,Sacramento County,-121.364463,38.662356,
,University of California System Administration Central Office,1111 Franklin St,Oakland,CA,94607-5200,Mark Yudof,President,http://www.ucop.edu,,,,Alameda County,-122.271261,37.80189,
,United Education Institute-Huntington Park Campus,6055 Pacific Blvd.,Huntington Park,CA,90255,Fardad Fateri,Chief Executive Officer,,,,,Los Angeles County,-118.225272,33.986257,
,Concorde Career College-San Bernardino,"201 East Airport Drive, Suite A",San Bernardino,CA,92408-3403,Fred Faridian,Campus President,http://www.concorde.edu,http://www.concorde.edu,http://www.concorde.edu,http://www.concorde.edu,San Bernardino County,-117.284369,34.067192,
,Universal College of Beauty Inc-Los Angeles 1,8619 S. Vermont Ave,Los Angeles,CA,90044,John C Williams,President,,,,,Los Angeles County,-118.291856,33.959434,
,Concorde Career College-North Hollywood,12412 Victory Boulevard,North Hollywood,CA,91606-3134,Madeline Volker,Campus President,http://www.concorde.edu,http://www.concorde.edu/,http://www.concorde.edu/,http://www.concorde.edu/,Los Angeles County,-118.403621,34.186684,
,Ventura County Community College System Office,"255 W. Stanley Ave., Suite 150",Ventura,CA,93001,James Meznek,Chancellor,http://www.vcccd.edu,,,,Ventura County,-119.299119,34.300362,
